-1.712547 	-1.663298 	-1.677797 	-1.798340 	-2.025851 	-2.347672 	-2.049049 	-1.443761 	-1.320551 	-1.207729 	-1.095297 	-1.160080 	-1.008989 	-0.970076 	-0.985869 	-0.899508 	-0.653342 	-0.519402 	-0.570324 	-0.501776 	-0.354332 	-0.556432 	 
-1.904596 	-1.807810 	-1.934873 	-2.253511 	-1.950657 	-1.829085 	-1.607257 	-1.263227 	-1.120148 	-1.237008 	-1.254293 	-1.071793 	-1.064404 	-1.073859 	-1.098145 	-0.976274 	-0.698577 	-0.565607 	-0.666570 	-0.582155 	-0.356123 	-0.571952 	 
-1.825559 	-1.847732 	-1.862951 	-1.914129 	-1.892967 	-1.740888 	-1.550885 	-1.299465 	-1.150757 	-1.386252 	-1.544149 	-1.309169 	-1.460655 	-1.592144 	-1.528709 	-1.199024 	-0.890350 	-0.928313 	-1.130254 	-0.896934 	-0.532252 	-0.605731 	 
-2.058794 	-1.993080 	-1.896242 	-1.919107 	-2.118799 	-1.979080 	-1.885664 	-1.580899 	-1.329491 	-1.572287 	-1.659848 	-1.532714 	-1.746053 	-2.083131 	-1.775673 	-1.434958 	-1.200321 	-1.318678 	-1.427074 	-1.106521 	-0.805563 	-0.772690 	 
-2.889772 	-2.375457 	-2.109573 	-2.225161 	-2.526713 	-2.171849 	-1.769026 	-1.558893 	-1.532536 	-1.973233 	-1.742440 	-1.428596 	-1.554085 	-1.980341 	-2.035436 	-1.760167 	-1.195290 	-1.449026 	-1.290078 	-1.021851 	-0.918965 	-1.055812 	 
-2.259040 	-2.155282 	-2.064742 	-2.159586 	-2.284997 	-1.913547 	-1.608344 	-1.658965 	-1.743583 	-1.896177 	-1.863307 	-1.537172 	-1.552608 	-1.806737 	-1.588166 	-1.621727 	-1.155255 	-1.227609 	-1.236159 	-0.966418 	-0.936769 	-1.024308 	 
-2.219707 	-2.042727 	-1.969535 	-2.029940 	-2.108503 	-1.898320 	-1.605462 	-1.648867 	-1.725444 	-1.607783 	-1.820737 	-1.805099 	-1.679473 	-1.608178 	-1.366064 	-1.522512 	-1.121694 	-1.093186 	-1.372770 	-1.073736 	-0.959401 	-0.957793 	 
-1.924004 	-1.905728 	-2.013266 	-2.313681 	-2.487136 	-2.261557 	-1.712578 	-1.555767 	-1.696912 	-1.585512 	-1.528004 	-1.660392 	-1.505087 	-1.573213 	-1.416019 	-1.336844 	-1.150463 	-1.191214 	-1.465157 	-1.115890 	-1.027137 	-1.074515 	 
-1.656704 	-1.764770 	-1.954151 	-2.293833 	-2.434697 	-2.274487 	-1.883283 	-1.649161 	-1.844605 	-1.717040 	-1.480183 	-1.401134 	-1.504169 	-1.768009 	-1.574284 	-1.448148 	-1.287308 	-1.377668 	-1.322849 	-1.225848 	-1.204594 	-1.349437 	 
-1.600282 	-1.723864 	-1.875473 	-2.074223 	-2.257376 	-2.535581 	-2.205357 	-1.871376 	-1.743624 	-1.829000 	-1.745502 	-1.446700 	-1.594954 	-2.011147 	-1.721166 	-1.631302 	-1.455855 	-1.531826 	-1.382261 	-1.377511 	-1.362190 	-1.444423 	 
