-0.365099 	-0.407457 	-0.445104 	-0.959906 	-0.854594 	-1.133309 	-0.589996 	-0.801451 	-1.169917 	-1.069816 	-1.091501 	-0.915295 	-1.120645 	-0.760428 	-0.667497 	-0.659623 	-0.730423 	-0.598803 	-0.564325 	-0.570800 	-0.536859 	-0.587878 	 
-0.558993 	-0.259604 	-0.394331 	-0.894729 	-1.254182 	-1.309059 	-1.219401 	-0.991126 	-1.013230 	-0.952205 	-0.833157 	-0.864016 	-1.164605 	-0.792731 	-0.683438 	-0.758372 	-0.692063 	-0.716531 	-0.817166 	-0.632820 	-0.621777 	-0.781320 	 
-0.702892 	-0.257430 	-0.247912 	-0.546455 	-0.713810 	-0.740876 	-0.815834 	-1.021946 	-1.062878 	-1.020963 	-0.757066 	-0.938637 	-0.778582 	-0.803235 	-0.939506 	-0.933881 	-0.870344 	-0.559986 	-0.642668 	-0.558955 	-0.825220 	-0.901726 	 
-0.505034 	-0.320221 	-0.378566 	-0.749435 	-1.019506 	-0.904339 	-0.880959 	-1.159408 	-1.015188 	-1.292351 	-0.869161 	-0.783227 	-0.878768 	-0.911359 	-0.785794 	-0.805186 	-0.750543 	-0.629543 	-0.754934 	-0.682698 	-0.664431 	-0.684802 	 
-0.624086 	-0.203719 	-0.332104 	-0.586065 	-0.389473 	-0.374269 	-0.567748 	-0.799239 	-0.933827 	-0.828816 	-0.884071 	-1.012449 	-1.108587 	-0.525265 	-0.503651 	-0.773511 	-0.838762 	-0.501422 	-0.436073 	-0.491497 	-0.505723 	-0.578764 	 
-0.367195 	-0.389481 	-0.290135 	-0.344256 	0.112469 	0.234347 	0.083490 	-0.352055 	-0.552829 	-0.724928 	-0.952988 	-0.781025 	-0.762314 	-0.739145 	-0.479985 	-0.596317 	-0.648317 	-0.553767 	-0.489077 	-0.368973 	-0.315816 	-0.325085 	 
-0.333971 	-0.272466 	-0.421413 	-0.477037 	-0.078254 	0.318044 	0.419479 	-0.153065 	-0.600777 	-0.857186 	-0.824903 	-0.615326 	-0.855483 	-0.565787 	-0.437657 	-0.386559 	-0.474421 	-0.422049 	-0.447574 	-0.351209 	-0.208249 	-0.201323 	 
-0.066682 	-0.013797 	-0.515596 	-0.362654 	-0.442972 	-0.007985 	0.658504 	0.296427 	-0.492564 	-0.799347 	-0.555829 	-0.638050 	-0.815285 	-0.508467 	-0.382189 	-0.274521 	-0.611923 	-0.392754 	-0.267627 	-0.181859 	-0.299596 	-0.278814 	 
0.048837 	-0.029276 	-0.700165 	-0.594380 	-0.262946 	0.322715 	0.304343 	-0.394073 	-0.621995 	-0.343702 	-0.427343 	-0.646139 	-0.514644 	-0.450290 	-0.214175 	-0.226146 	-0.445803 	-0.287604 	0.096362 	0.103415 	-0.071705 	-0.268919 	 
-0.009111 	-0.140068 	-0.519981 	-0.555768 	-0.508204 	0.407220 	0.453084 	-0.728643 	-0.859681 	-0.684270 	-0.474520 	-0.766902 	-0.672263 	-0.280950 	-0.399528 	-0.410527 	-0.636349 	-0.176069 	0.188405 	0.137327 	0.189820 	0.143940 	 
-0.147324 	-0.081445 	-0.463897 	-0.472563 	-0.719767 	0.274008 	0.336869 	-0.319111 	-0.846017 	-0.780719 	-0.772112 	-1.023136 	-0.565385 	-0.566349 	-0.201196 	-0.416690 	-0.632930 	0.053613 	0.109773 	0.008907 	0.004418 	0.263487 	 
0.066866 	-0.051467 	-0.707544 	-0.701207 	-0.730075 	-0.416314 	-0.013550 	0.145097 	0.084738 	-0.590580 	-0.653530 	-0.883953 	-0.306629 	-0.159415 	-0.003328 	-0.133710 	-0.292075 	0.058011 	-0.104973 	-0.027383 	0.133167 	-0.075262 	 
-0.080858 	-0.204531 	-0.775987 	-0.439721 	-0.340452 	-0.491722 	-0.369980 	-0.282496 	0.146132 	-0.151993 	-0.587419 	-0.254188 	-0.379374 	-0.162955 	-0.009764 	-0.175876 	-0.268133 	0.217427 	0.284478 	0.350981 	0.093836 	-0.022081 	 
-0.229377 	-0.183747 	-0.563957 	-0.431389 	-0.426841 	-0.233469 	-0.425320 	-0.504656 	-0.152345 	-0.140952 	-0.699964 	-0.277918 	-0.346673 	-0.025245 	0.271310 	-0.210556 	-0.174879 	0.334628 	0.153334 	0.373397 	0.144636 	0.001057 	 
-0.416464 	-0.370899 	-0.616399 	-0.282596 	-0.711124 	-0.694216 	-0.721609 	-0.650293 	-0.249593 	-0.320483 	-0.817404 	-0.346245 	-0.435334 	-0.302924 	-0.007987 	-0.336943 	-0.379745 	0.041017 	0.258186 	0.157849 	0.250278 	0.241081 	 
-0.018393 	-0.145558 	-0.457890 	-0.441675 	-0.735767 	-0.567353 	-0.585072 	-0.412898 	-0.502622 	-0.299928 	-0.770000 	-0.441249 	0.076693 	0.312461 	-0.079566 	-0.201408 	-0.375639 	0.313943 	0.287353 	0.440049 	0.306725 	0.094348 	 
0.098335 	0.007312 	-0.510313 	-0.256714 	-0.333669 	-0.699751 	-0.423291 	-0.247058 	-0.514779 	-0.628806 	-0.832156 	-0.611060 	0.133960 	0.381439 	-0.066122 	-0.106847 	-0.370085 	0.000319 	0.490556 	0.632158 	0.514589 	0.404628 	 
0.085478 	0.034083 	0.004624 	0.394653 	0.636783 	0.620349 	0.344179 	0.545816 	0.369222 	-0.043983 	0.037844 	0.252154 	0.389348 	0.594726 	0.652891 	0.461061 	0.372163 	0.795863 	1.017154 	1.137884 	1.033372 	0.955237 	 
