-1.308689 	-0.926211 	-0.937262 	-1.047745 	-0.748473 	-0.870229 	-0.823206 	-0.852960 	-0.664309 	-0.753990 	-0.669008 	-0.700369 	-0.589298 	-0.662301 	-0.696099 	-0.699298 	-0.669375 	-0.583042 	-0.795014 	-0.569684 	-0.620421 	-0.721877 	 
-0.927233 	-0.853753 	-0.852844 	-1.019133 	-0.999510 	-0.858596 	-0.946615 	-0.854733 	-0.678586 	-0.886308 	-0.501322 	-0.737589 	-0.575060 	-0.457901 	-0.617026 	-0.632247 	-0.676994 	-0.617607 	-0.780874 	-0.666372 	-0.618397 	-0.606071 	 
-0.863281 	-0.950994 	-0.699651 	-0.785199 	-0.983861 	-0.950662 	-0.738029 	-0.685557 	-0.629615 	-0.821548 	-0.660829 	-0.800306 	-0.753866 	-0.570102 	-0.687150 	-0.747606 	-0.694754 	-0.623839 	-0.750641 	-0.567398 	-0.509605 	-0.615152 	 
-1.146545 	-1.001385 	-0.835484 	-0.913346 	-0.970897 	-0.970406 	-0.714021 	-0.691105 	-0.638569 	-0.736284 	-0.697551 	-0.730814 	-0.833093 	-0.838545 	-0.816272 	-0.768219 	-0.602192 	-0.607508 	-0.713030 	-0.595502 	-0.518103 	-0.679351 	 
-1.256508 	-1.329216 	-0.915406 	-0.936775 	-0.978527 	-1.208284 	-0.725194 	-0.875024 	-0.773526 	-0.868663 	-0.624331 	-0.774543 	-0.778358 	-0.764217 	-0.690959 	-0.673779 	-0.584136 	-0.510045 	-0.594467 	-0.643322 	-0.578530 	-0.732613 	 
-1.029774 	-1.058147 	-0.822273 	-0.589644 	-0.932375 	-0.868089 	-0.860235 	-0.875105 	-0.687984 	-0.732926 	-0.679974 	-0.506433 	-0.297116 	-0.374328 	-0.429704 	-0.608456 	-0.627261 	-0.586843 	-0.374385 	-0.157043 	-0.199262 	-0.511404 	 
-1.174153 	-0.904651 	-0.730725 	-0.488647 	-0.869052 	-0.727891 	-0.806893 	-0.730773 	-0.736921 	-0.805880 	-0.777339 	-0.371378 	-0.062522 	-0.183272 	-0.266172 	-0.311244 	-0.302368 	-0.191000 	0.071804 	0.311339 	0.314762 	0.008344 	 
-1.100762 	-1.042156 	-0.765267 	-0.523673 	-0.917386 	-0.678169 	-0.456328 	-0.683525 	-0.572638 	-0.544573 	-0.481884 	-0.315929 	-0.117755 	-0.126072 	0.018449 	0.118493 	0.163284 	0.301900 	0.569942 	0.818458 	0.820983 	0.495768 	 
-1.104412 	-1.289334 	-0.833888 	-0.609206 	-0.860576 	-0.655751 	-0.517259 	-0.726709 	-0.595616 	-0.473345 	-0.473789 	-0.325176 	-0.252112 	-0.172680 	-0.003959 	0.084436 	0.163335 	0.333875 	0.610738 	0.858320 	0.789719 	0.456287 	 
-0.804524 	-0.887540 	-0.855846 	-0.819296 	-1.038023 	-0.830888 	-0.684219 	-0.835264 	-0.782846 	-0.630098 	-0.650937 	-0.433481 	-0.464436 	-0.341838 	-0.305443 	-0.213077 	-0.052353 	0.129010 	0.416057 	0.590030 	0.419586 	0.048624 	 
-0.824951 	-0.896004 	-1.051488 	-0.840107 	-0.839661 	-0.834774 	-1.002071 	-0.986068 	-0.647239 	-0.560677 	-0.665528 	-0.651816 	-0.537636 	-0.332123 	-0.514353 	-0.480469 	-0.350909 	-0.178850 	0.100618 	0.220257 	0.137057 	-0.195569 	 
-0.755530 	-0.395154 	0.010322 	0.327133 	0.505191 	0.621255 	0.742493 	0.755583 	0.763282 	0.797757 	0.950282 	1.042956 	0.659041 	0.471035 	0.432836 	0.560499 	0.540230 	0.194300 	0.312538 	0.557385 	0.238717 	-0.073840 	 
